번호,상세 위치,설치 위치,도로명주소,위도,경도,전화번호,latitude,longitude
11832,상황실 내,노량진 우성아파트,"서울특별시 동작구 만양로8길 50 (노량진동, 우성아파트)",126.9468658,37.51030426,02-823-4532,37.51030426,126.9468658
11833,수유3파출소 998주 7020 53호 순찰차 내부,수유3파출소,"서울특별시 강북구 한천로150길 76, 수유3파출소 (수유동)",127.0265847,37.64433521,02-995-6471,37.64433521,127.0265847
11834,수유3파출소 998주 7006 52호 순찰차 내부,수유3파출소,"서울특별시 강북구 한천로150길 76, 수유3파출소 (수유동)",127.0265847,37.64433521,02-995-6471,37.64433521,127.0265847
11835,수유3파출소 998주 7018 51호 순찰차 내부,수유3파출소,"서울특별시 강북구 한천로150길 76, 수유3파출소 (수유동)",127.0265847,37.64433521,02-995-6471,37.64433521,127.0265847
11836,2층 보건실 앞 엘리베이터 좌측 벽면,오현초등학교,"서울특별시 강북구 월계로 221, 오현초등학교 (번동)",127.0462259,37.62320284,02-987-0419,37.62320284,127.0462259
11837,1층 회의실 앞,마천초등학교,"서울특별시 송파구 마천로61다길 24, 마천초등학교 (마천동)",127.1525645,37.49564416,02-400-6773,37.49543751,127.1527046
11838,관리사무소,가양강변아파트,"서울특별시 강서구 허준로 139 (가양동, 강변아파트)",126.8562786,37.56461212,02-2668-7755,37.56461212,126.8562786
11839,체육관,광성고등학교,"서울특별시 마포구 신수로8길 20, 광성고등학교 (신수동)",126.9359696,37.54869756,02-3270-1375,37.54869756,126.9359696
11840,B1층 대합실(고객안전실 앞),서울교통공사(6호선합정역),"서울특별시 마포구 양화로 지하45, 합정역 (합정동)",126.9131909,37.54925919,010-2561-9126,37.54925919,126.9131909
11841,교무실 앞(본관 1층),성동초등학교,"서울특별시 광진구 자양로4길 63, 성동초등학교 (자양동)",127.089281,37.53328137,447-2642,37.53328137,127.089281
11842,1층 교장실 앞,자양초등학교,"서울특별시 광진구 아차산로44길 26, 서울자양초등학교 (자양동)",127.0801077,37.53683789,457-1468,37.53683789,127.0801077
11843,본관1층 복도,남부수도사업소,"서울특별시 동작구 여의대방로10길 97, 남부수도사업소 (신대방동)",126.9154005,37.49241456,02-3146-4415,37.49241456,126.9154005
11844,후관1층 엘리베이터 앞,문창초등학교,"서울특별시 동작구 신대방2길 14, 서울문창초등학교 (신대방동)",126.9148407,37.48898483,02-836-2031,37.48894829,126.914528
11845,여울채 3층 체육관 앞,문창초등학교,"서울특별시 동작구 신대방2길 14, 서울문창초등학교 (신대방동)",126.9148407,37.48898483,02-836-2031,37.48894829,126.914528
11846,3층 맞이방,1호선노량진역,"서울특별시 동작구 노량진로 151, 노량진역 (노량진동)",126.942076,37.51403135,02-814-7788,37.51580267,126.9483592
11847,1층 보건실 앞,광운중,"서울특별시 노원구 광운로1길 24, 광운중/광운인공지능고등학교 (월계동)",127.0565408,37.6192432,070-7515-9652,37.6192432,127.0565408
11848,보건실 문옆,신길초등학교,"서울특별시 동작구 알마타길 16, 서울신길초등학교 (대방동)",126.9269566,37.51031828,02-813-0480,37.51036652,126.9268086
11849,2층 생지부실 앞,광운중,"서울특별시 노원구 광운로1길 24, 광운중/광운인공지능고등학교 (월계동)",127.0565408,37.6192432,070-7515-9652,37.6192432,127.0565408
11850,역무실 앞,광운대역,"서울특별시 노원구 석계로 98-2, 광운대역 (월계동)",127.0617635,37.62303356,02-917-7445,37.62303356,127.0617635
11851,1층 승강기 앞,공릉보건지소,"서울특별시 노원구 공릉로 166-1, 공릉보건지소 (공릉동)",127.0799582,37.62465179,02-2116-4314,37.62478808,127.080003
11852,관리사무소,중계센트럴파크,"서울특별시 노원구 덕릉로70가길 21 (상계동, 중계센트럴파크)",127.0595073,37.64286937,02-935-1007,37.64286937,127.0595073
11853,관리사무소 내,청암3단지아파트,"서울특별시 노원구 덕릉로86길 70 (중계동, 청암3단지 아파트)",127.0794012,37.66082659,02-933-1656,37.65993559,127.0783474
11854,관리사무소 내,세양청마루아파트,"서울특별시 노원구 석계로13길 35 (월계동, 세양청마루아파트)",127.0606608,37.62072454,02-914-2224,37.62072454,127.0606608
11855,경비실 옆,신성미소지움아파트,"서울특별시 노원구 공릉로42길 13-14 &#40;공릉동, 공릉동신성미소지움아파트&#41;",127.0810508,37.62493027,02-971-4223,37.62515202,127.0807613
11856,정문경비실,월계역신도브래뉴,"서울특별시 노원구 광운로 132 (월계동, 월계역신도브래뉴)",127.0587155,37.62898892,02-909-0396,37.62925329,127.0586842
11857,경로당 앞,월계2차한일아파트,"서울특별시 노원구 석계로13길 6-10 (월계동, 월계2차한일아파트)",127.06198,37.62099325,02-915-2874,37.62123538,127.0622503
11858,오페라하우스 1층 로비,예술의전당,"서울특별시 서초구 남부순환로 2406, 예술의전당 (서초동)",127.0142152,37.4802402,010-3016-9097,37.4802402,127.0142152
11859,음악당 1층 로비,예술의전당,"서울특별시 서초구 남부순환로 2406, 예술의전당 (서초동)",127.0142152,37.4802402,010-3016-9097,37.4802402,127.0142152
11860,한가람미술관 1층 로비,예술의전당,"서울특별시 서초구 남부순환로 2406, 예술의전당 (서초동)",127.0142152,37.4802402,010-3016-9097,37.4802402,127.0142152
11861,한가람디자인미술관 1층 로비,예술의전당,"서울특별시 서초구 남부순환로 2406, 예술의전당 (서초동)",127.0142152,37.4802402,010-3016-9097,37.4802402,127.0142152
11862,보건실 옆,숭덕초등학교,"서울특별시 성북구 정릉로 279, 서울숭덕초등학교 (정릉동)",127.013291,37.6038198,911-1765,37.60382548,127.0132924
11863,1층 승강기 옆,성산중학교,"서울특별시 마포구 성지1길 32-13, 성산중학교 (합정동)",126.9165628,37.54731637,2126-5255,37.54731637,126.9165628
11864,관리사무소 앞,당산SH빌아파트,"서울특별시 영등포구 영신로 183 (당산동3가, 당산 SH VILLE)",126.9016202,37.52391562,010-7374-1615,37.52449264,126.901423
11865,보건실 문 옆,수송초등학교,"서울특별시 강북구 한천로124길 14, 수송초등학교 (번동)",127.0329178,37.63731441,02-996-6494,37.63731441,127.0329178
11866,진수당 1층 도서관 내 우측 선반위,창문여자중학교,"서울특별시 강북구 월계로 61, 창문여자중고등학교 (미아동)",127.035828,37.61340092,02-986-1705,37.61340092,127.035828
11867,중앙현관 기둥(후문 앞),서울장곡초등학교,"서울특별시 성북구 장월로23길 16, 서울장곡초등학교 (장위동)",127.0481512,37.61686002,918-8494,37.6168829,127.0481693
11868,2층 중앙계단 옆,영훈초등학교,"서울특별시 강북구 도봉로13가길 19, 영훈초등학교 (미아동)",127.0280933,37.61468187,02-944-7828,37.61468187,127.0280933
11869,1층 교무실 앞,삼각산고등학교,"서울특별시 강북구 삼양로19길 40, 삼각산고등학교 (미아동)",127.0201079,37.61628573,070-7525-2235,37.61628573,127.0201079
11870,5층,은평어르신일자리센터,서울특별시 은평구 증산로23길 7 (신사동),126.9143649,37.59723396,010-3773-3093,37.59723705,126.9143992
11871,관리사무소 밖,성수쌍용아파트,"서울특별시 성동구 상원길 63 (성수동1가, 쌍용아파트)",127.047109,37.5501345,02-6451-9531,37.5501345,127.047109
11872,청사 1층 정문,신정7동주민센터,"서울특별시 양천구 목동동로 37, 신정7동주민센터 (신정동)",126.8596713,37.51439945,02-2620-4318,37.51439945,126.8596713
11873,센터 1층 계단 앞,양천구시설관리공단(목동문화체육센터),"서울특별시 양천구 목동중앙본로 73, 목동문화체육센터 (목동)",126.8690876,37.54280838,010-9049-7264,37.54280838,126.8690876
11874,1층 접수처,양천구시설관리공단(계남다목적체육관),"서울특별시 양천구 신정로 273-5, 계남다목적체육관 (신정동)",126.8505084,37.5130805,010-4442-8355,37.5130805,126.8505084
11875,양천센터 1층,양천구시설관리공단(양천구민체육센터),"서울특별시 양천구 목동동로 87, 양천구민체육센터 (신정동)",126.8644106,37.51647622,010-2322-3513,37.51647622,126.8644106
11876,1층 민원실,목2동주민센터,"서울특별시 양천구 목동중앙본로 120, 목2동주민센터 (목동)",126.8717015,37.54614359,02-2620-3971,37.54614359,126.8717015
11877,관리사무소,신대방우성1차아파트,"서울특별시 동작구 여의대방로 22 (신대방동, 우성아파트)",126.9118137,37.49109691,02-848-4912,37.49109691,126.9118137
11878,프로그램실 벽면,석관데이케어센터,"서울특별시 성북구 화랑로 278, 한우리빌딩 6층 (석관동)",127.0597279,37.61198471,010-8962-1787,37.61198687,127.059721
11879,5층 프로그램실,(사)서울장애인부모연대성북지회,"서울특별시 성북구 월곡로14길 24, 월곡래미안 루나밸리상가 510호 (하월곡동)",127.0414688,37.59986134,010-3247-5315,37.59990467,127.0414811
11880,1층 민원행정실 엘리베이터 앞,사근동주민센터,"서울특별시 성동구 사근동길 37, 사근동 주민센터 (사근동)",127.045326,37.56149957,02-2286-7273,37.56149957,127.045326
11881,서초구청 1층,서초구방배보건지소,"서울특별시 서초구 남부순환로 2584, 서초구청, 서초구의회 1층 (서초동)",127.032683,37.48362486,010-9054-8332,37.48362486,127.032683
11882,리소센터 1층,서울외국인학교,"서울특별시 서대문구 연희로22길 39, 서울외국인학교 (연희동)",126.9361509,37.570325,02-330-3100,37.57014382,126.9363287
11883,점포내,이마트24광진군자점,"서울특별시 광진구 광나루로 355, 광진 메디컬센터 (군자동)",127.0693408,37.54837831,010-2663-5272,37.54837831,127.0693408
11884,1층 복지상담실,신정1동주민센터,"서울특별시 양천구 중앙로32길 1, 신정1동주민센터 (신정동)",126.8542861,37.51857188,02-2620-4202,37.51857188,126.8542861
11885,청사 1층 정문,신정6동주민센터,"서울특별시 양천구 목동서로 353, 신정6동주민센터 (신정동)",126.8643886,37.51705671,02-2620-4299,37.51705671,126.8643886
11886,주민센터 1층 혈압기 옆,목1동주민센터,"서울특별시 양천구 목동서로 192, 목1동주민센터 (목동)",126.8711898,37.53036563,2620-3958,37.53036563,126.8711898
11887,시설 창고,서울특별시서부공원여가센터서서울호수공원,"서울특별시 양천구 남부순환로64길 20, 공원관리사무소 (신월동)",126.8303855,37.52621344,02-2604-3004,37.52743189,126.8300869
11888,1층 로비,호텔리베라서울(신안관광),"서울특별시 강남구 영동대로 737, 리베라호텔 (청담동)",127.0542401,37.52382647,010-8587-7031,37.52382647,127.0542401
11889,중앙현관,선일빅데이터고등학교,"서울특별시 은평구 갈현로29길 27, 선일학교 (갈현동)",126.9119931,37.62030421,02-352-8025,37.62030421,126.9119931
11890,관리사무실,불광에스에이치빌,"서울특별시 은평구 불광로2길 46 (불광동, 불광에스에이치빌)",126.935676,37.61153909,02-358-7502,37.61153909,126.935676
11891,관리사무소 입구,번동주공4단지아파트,"서울특별시 강북구 오현로 207 (번동, 번동주공아파트)",127.0388524,37.63172037,02-984-7393,37.63089359,127.0386803
11892,303동 경비실,강변삼성래미안,"서울특별시 영등포구 버드나루로 130 (당산동, 강변삼성래미안아파트)",126.9080121,37.5305725,2675-9673,37.5305725,126.9080121
11893,102동현관내,당산대우아파트,"서울특별시 영등포구 영등포로 106 (당산동2가, 대우아파트)",126.8928591,37.52088603,2633-4815,37.52088603,126.8928591
11894,2단지 관？？롱 2층 관리사무소 내 출입통로,영등포푸르지오,"서울특별시 영등포구 도신로29길 28 (영등포동, 영등포푸르지오)",126.9023257,37.51175428,6745-2247,37.51175428,126.9023257
11895,인왕시장배송센터 앞 소화기 옆,인왕시장배송센터,"서울특별시 서대문구 인왕시장길 18, 인왕시장 (홍제동)",126.9434856,37.59108899,02-394-1998,37.59108899,126.9434856
11896,1층 엘리베이터 앞,상명중,"서울특별시 노원구 덕릉로 553, 민정학원 (중계동)",127.0677013,37.64954079,02-971-9213,37.64954079,127.0677013
11897,예성관 입구,영신여자고등학교,"서울특별시 노원구 중계로16나길 13, 영신여고/영신간호비즈니스고등학교 (중계동)",127.0835087,37.65254851,02-2289-0224,37.65254851,127.0835087
11898,교무실 앞 엘리베이터 오른쪽 벽,원당초등학교,"서울특별시 관악구 봉천로 505, 서울원당초등학교 (봉천동)",126.9558667,37.4813288,877-4940,37.48130479,126.9557666
11899,본관 1층,노원고등학교,"서울특별시 노원구 노원로 586, 노원고등학교 (상계동)",127.0540195,37.66180319,02-937-0078,37.66180319,127.0540195
11900,1층 보건실 앞 복도,원광초,"서울특별시 노원구 덕릉로76길 18, 원광초등학교 (중계동)",127.0752936,37.6542787,02-951-4355,37.65429085,127.0753043
11901,중앙현관 교장실 앞,중원초,"서울특별시 노원구 섬밭로 316, 중원초등학교 (중계동)",127.0630568,37.64396232,02-971-4771,37.64396628,127.063052
11902,수영장 안내센터,난향초등학교,"서울특별시 관악구 난향길 9, 서울난향초등학교 (신림동)",126.9183368,37.46282189,853-5963,37.46282189,126.9183368
11903,3층 중앙통로,홍익디자인고등학교,"서울특별시 마포구 성미산로 111, 홍익디자인고등학교 (연남동)",126.9191663,37.56351064,3140-1100,37.56351064,126.9191663
11904,관리사무소 1층 현관,번동주공3단지아파트,"서울특별시 강북구 오현로 208 (번동, 번동주공아파트)",127.0427818,37.6286962,02-984-6152,37.63013826,127.0414162
11905,1층 중앙현관,선정고등학교,"서울특별시 은평구 서오릉로20길 19, 선정중학교, 선정고등학교 (갈현동)",126.9090316,37.61870451,02-3156-1518,37.61870451,126.9090316
11906,보건실 앞,하나고등학교,"서울특별시 은평구 연서로 535, 하나고등학교 (진관동)",126.9369302,37.64163759,02-6913-1132,37.64163759,126.9369302
11907,1층 방재실,노원아이파크아파트,"서울특별시 노원구 상계로23다길 13-8 (상계동, 노원 아이파크)",127.0691889,37.65976987,02-936-9006,37.65984743,127.0689041
11908,어울림터앞4층복도,공릉초등학교,"서울특별시 노원구 동일로173길 12, 서울공릉초등학교 (공릉동)",127.0746314,37.61861443,02-973-4028,37.61861201,127.0746143
